fpr,tpr
0.0,0.0
0.0,0.00066711140760507
0.0,0.0400266844563042
0.0,0.04136090727151434
0.0,0.09739826551034023
0.0,0.09873248832555037
0.0,0.12274849899933289
0.0,0.12408272181454302
0.0,0.18145430286857905
0.0,0.1827885256837892
0.0,0.2501667778519013
0.0,0.25216811207471646
0.0,0.2581721147431621
0.0,0.25950633755837227
0.0,0.2601734489659773
0.0,0.26150767178118745
0.0,0.3842561707805203
0.0,0.3855903935957305
0.0,0.4269513008672448
0.0,0.428285523682455
0.0,0.4349566377585057
0.0,0.4362908605737158
0.0,0.4469646430953969
0.0,0.44896597731821214
0.0,0.45096731154102737
0.0,0.4523015343562375
0.0,0.45963975983989325
0.0,0.4609739826551034
0.0,0.4723148765843896
0.0,0.47364909939959976
0.0,0.5223482321547699
0.0,0.52368245496998
0.0,0.524349566377585
0.0,0.5256837891927952
0.0,0.5343562374916611
0.0,0.5463642428285523
0.0,0.5543695797198132
0.0,0.5557038025350234
0.0,0.5563709139426284
0.0,0.5577051367578385
0.0,0.6184122748498999
0.0002723311546840959,0.6184122748498999
0.0002723311546840959,0.6250833889259506
0.0002723311546840959,0.6264176117411607
0.0002723311546840959,0.6364242828552368
0.0002723311546840959,0.638425617078052
0.0002723311546840959,0.6691127418278853
0.0002723311546840959,0.6711140760507005
0.0002723311546840959,0.828552368245497
0.0005446623093681918,0.828552368245497
0.0005446623093681918,0.8405603735823882
0.0008169934640522876,0.8405603735823882
0.0008169934640522876,0.8505670446964643
0.0013616557734204794,0.8505670446964643
0.0013616557734204794,0.8645763842561708
0.0013616557734204794,0.8659106070713809
0.0013616557734204794,0.9666444296197465
0.0013616557734204794,0.9679786524349566
0.0013616557734204794,0.9759839893262174
0.0016339869281045752,0.9759839893262174
0.0016339869281045752,0.9773182121414277
0.001906318082788671,0.9773182121414277
0.001906318082788671,0.981320880587058
0.002178649237472767,0.981320880587058
0.002178649237472767,0.9866577718478986
0.0024509803921568627,0.9866577718478986
0.0024509803921568627,0.9933288859239493
0.0027233115468409588,0.9933288859239493
0.0027233115468409588,0.9946631087391594
0.0032679738562091504,0.9946631087391594
0.0032679738562091504,0.9959973315543695
0.003812636165577342,0.9959973315543695
0.003812636165577342,0.9966644429619747
0.004084967320261438,0.9966644429619747
0.004084967320261438,0.9973315543695798
0.004357298474945534,0.9973315543695798
