fpr,tpr
0.0,0.0
0.0,0.08969210174029452
0.0,0.1686746987951807
0.0,0.22623828647925034
0.0,0.2797858099062918
0.0,0.33467202141900937
0.0,0.37215528781793844
0.0,0.42168674698795183
0.0,0.46184738955823296
0.0,0.49531459170013387
0.0,0.5327978580990629
0.0,0.5622489959839357
0.0,0.5903614457831325
0.0,0.6091030789825971
0.0,0.6318607764390897
0.0,0.6465863453815262
0.0,0.7081659973226239
0.0,0.7202141900937081
0.0,0.7429718875502008
0.0,0.7643908969210174
0.0,0.7751004016064257
0.0,0.7911646586345381
0.0,0.8085676037483266
0.0,0.8273092369477911
0.0,0.8340026773761714
0.0,0.8420348058902276
0.0,0.8447121820615796
0.0,0.85809906291834
0.0,0.8634538152610441
0.0,0.8674698795180723
0.0,0.8808567603748326
0.0,0.892904953145917
0.0,0.9009370816599732
0.0,0.9062918340026773
0.0,0.9129852744310576
0.0,0.9250334672021419
0.0,0.9303882195448461
0.0,0.9384203480589023
0.0,0.9437751004016064
0.0,0.9451137884872824
0.0,0.9477911646586346
0.0,0.9518072289156626
0.0,0.9571619812583668
0.0,0.9598393574297188
0.0,0.965194109772423
0.0,0.9678714859437751
0.0,0.9718875502008032
0.0004145077720207254,0.9732262382864793
0.0004145077720207254,0.9785809906291834
0.0008290155440414508,0.9785809906291834
0.0008290155440414508,0.9799196787148594
0.0010362694300518134,0.9799196787148594
0.001243523316062176,0.9812583668005355
0.001243523316062176,0.9825970548862115
0.0016580310880829016,0.9852744310575636
0.002072538860103627,0.9866131191432396
0.002487046632124352,0.9866131191432396
0.0031088082901554403,0.9866131191432396
0.003316062176165803,0.9879518072289156
0.003937823834196891,0.9906291834002677
0.004559585492227979,0.9919678714859438
0.004766839378238342,0.9933065595716198
0.0051813471502590676,0.9933065595716198
0.00766839378238342,0.9933065595716198
0.009948186528497409,0.9946452476572959
0.0122279792746114,0.9946452476572959
0.015544041450777202,0.9946452476572959
0.01844559585492228,0.9946452476572959
0.023419689119170986,0.9946452476572959
0.03150259067357513,0.9946452476572959
0.04145077720207254,0.9946452476572959
0.0538860103626943,0.9959839357429718
0.06860103626943005,0.9959839357429718
0.09637305699481866,0.9973226238286479
0.12932642487046633,1.0
0.18797927461139896,1.0
0.32746113989637304,1.0
1.0,1.0
