fpr,tpr
0.0,0.0
0.0,0.012416427889207259
0.0,0.03247373447946514
0.0,0.04823304680038205
0.0,0.06542502387774594
0.0,0.08548233046800383
0.0,0.10028653295128939
0.0,0.112225405921681
0.0,0.12702960840496658
0.0,0.14422158548233047
0.0,0.15950334288443171
0.0,0.17526265520534862
0.0,0.19484240687679083
0.0,0.2086914995224451
0.00012454851164528583,0.22636103151862463
0.00012454851164528583,0.2507163323782235
0.00012454851164528583,0.26838586437440304
0.00012454851164528583,0.28701050620821394
0.00012454851164528583,0.30659025787965616
0.00012454851164528583,0.31996179560649474
0.00012454851164528583,0.3347659980897803
0.00012454851164528583,0.3548233046800382
0.00012454851164528583,0.38156638013371535
0.00012454851164528583,0.3939828080229226
0.00012454851164528583,0.4087870105062082
0.00012454851164528583,0.4274116523400191
0.00012454851164528583,0.4479465138490926
0.00012454851164528583,0.4680038204393505
0.00012454851164528583,0.48567335243553006
0.00012454851164528583,0.501432664756447
0.00012454851164528583,0.5157593123209169
0.00012454851164528583,0.5391595033428844
0.00012454851164528583,0.5534861509073543
0.00012454851164528583,0.5978987583572111
0.00012454851164528583,0.6170009551098377
0.00012454851164528583,0.6370582617000955
0.00012454851164528583,0.6480420248328558
0.00012454851164528583,0.6614135625596944
0.00012454851164528583,0.673352435530086
0.00012454851164528583,0.6829035339063992
0.00012454851164528583,0.6929321872015282
0.00012454851164528583,0.6996179560649475
0.00012454851164528583,0.7110792741165234
0.00012454851164528583,0.7191977077363897
0.00012454851164528583,0.7382999044890163
0.00012454851164528583,0.7435530085959885
0.00012454851164528583,0.7497612225405922
0.00012454851164528583,0.7583572110792741
0.00024909702329057166,0.7650429799426934
0.00024909702329057166,0.7736389684813754
0.00024909702329057166,0.7812798471824259
0.00024909702329057166,0.7917860553963706
0.00024909702329057166,0.7960840496657116
0.00024909702329057166,0.8027698185291309
0.00024909702329057166,0.8075453677172875
0.00024909702329057166,0.8127984718242598
0.00024909702329057166,0.8175740210124164
0.00024909702329057166,0.8252148997134671
0.00024909702329057166,0.8271251193887297
0.00024909702329057166,0.832378223495702
0.00024909702329057166,0.8390639923591213
0.00024909702329057166,0.8424068767908309
0.00024909702329057166,0.8462273161413563
0.00024909702329057166,0.8495702005730659
0.00024909702329057166,0.8514804202483286
0.00024909702329057166,0.8553008595988538
0.00024909702329057166,0.8595988538681948
0.00024909702329057166,0.8619866284622731
0.00024909702329057166,0.8658070678127985
0.00024909702329057166,0.8686723973256925
0.00024909702329057166,0.873447946513849
0.00024909702329057166,0.87774594078319
0.0003736455349358575,0.879178605539637
