fpr,tpr
0.0,0.0
0.0,0.27710843373493976
0.0,0.29451137884872824
0.0,0.31459170013386883
0.0,0.33065595716198126
0.0,0.34404283801874164
0.0,0.35207496653279785
0.0,0.35609103078982596
0.0,0.35876840696117807
0.0,0.3654618473895582
0.0,0.37349397590361444
0.0,0.37617135207496655
0.0,0.37751004016064255
0.0,0.38018741633199465
0.0,0.3815261044176707
0.0,0.3868808567603748
0.0,0.3908969210174029
0.0,0.3962516733601071
0.0,0.3989290495314592
0.0,0.40829986613119146
0.0,0.4109772423025435
0.0,0.41231593038821956
0.0,0.4149933065595716
0.0,0.4203480589022758
0.0,0.42302543507362783
0.0,0.4323962516733601
0.0,0.4364123159303882
0.0,0.4390896921017403
0.0,0.44176706827309237
0.0,0.4444444444444444
0.0,0.44712182061579653
0.0,0.45515394912985274
0.0,0.4578313253012048
0.0,0.45917001338688085
0.0,0.46184738955823296
0.0,0.464524765729585
0.0,0.46987951807228917
0.0,0.47657295850066933
0.0,0.47925033467202144
0.0,0.4886211512717537
0.0,0.4926372155287818
0.0,0.499330655957162
0.0,0.5020080321285141
0.0,0.5113788487282463
0.0,0.5140562248995983
0.0,0.5153949129852744
0.0,0.5180722891566265
0.0,0.5261044176706827
0.0,0.5287817938420348
0.0,0.5394912985274432
0.0,0.5421686746987951
0.0,0.5435073627844712
0.0,0.5461847389558233
0.0,0.5542168674698795
0.0,0.5568942436412316
0.0,0.5609103078982597
0.0,0.5635876840696118
0.0,0.5823293172690763
0.0,0.5850066934404283
0.0,0.5876840696117804
0.0,0.5903614457831325
0.0,0.5917001338688086
0.0,0.5943775100401606
0.0,0.6024096385542169
0.0,0.6050870147255689
0.0,0.6238286479250335
0.0,0.6265060240963856
0.0,0.6372155287817939
0.0,0.642570281124498
0.0,0.6559571619812584
0.0,0.6586345381526104
0.0,0.6599732262382865
0.0,0.6626506024096386
0.0,0.678714859437751
0.0,0.6813922356091031
0.0,0.6934404283801874
0.0,0.6987951807228916
0.0,0.7054886211512718
0.0,0.7188755020080321
0.0,0.7228915662650602
0.0,0.7269076305220884
0.0,0.7295850066934404
0.0,0.7349397590361446
0.0,0.7376171352074966
0.0,0.7416331994645248
0.0,0.7469879518072289
0.0,0.7737617135207496
0.0,0.7764390896921017
0.0,0.7804551539491299
0.0,0.7871485943775101
0.0,0.7898259705488622
0.0,0.7965194109772423
0.0,0.7991967871485943
0.0,0.8005354752342704
0.0,0.8032128514056225
0.0,0.8112449799196787
0.0,0.8139223560910308
0.0,0.8393574297188755
0.0,0.8433734939759037
0.0,0.8460508701472557
0.0,0.8473895582329317
0.0002072538860103627,0.8473895582329317
0.0002072538860103627,0.8741633199464525
0.0004145077720207254,0.8741633199464525
0.0004145077720207254,0.9022757697456493
0.0004145077720207254,0.9076305220883534
0.0004145077720207254,0.9183400267737617
0.0004145077720207254,0.9210174029451138
0.0004145077720207254,0.9223560910307899
0.0008290155440414508,0.9223560910307899
0.0008290155440414508,0.92904953145917
0.0008290155440414508,0.9317269076305221
0.001243523316062176,0.9317269076305221
0.001243523316062176,0.9344042838018741
0.001450777202072539,0.9344042838018741
0.001450777202072539,0.9384203480589023
0.0016580310880829016,0.9384203480589023
0.0016580310880829016,0.9491298527443106
0.0018652849740932642,0.9491298527443106
0.0018652849740932642,0.9504685408299867
0.002072538860103627,0.9504685408299867
0.002072538860103627,0.9518072289156626
0.0022797927461139897,0.9518072289156626
0.002487046632124352,0.9531459170013387
0.002694300518134715,0.9531459170013387
0.002694300518134715,0.9544846050870147
0.002901554404145078,0.9544846050870147
0.002901554404145078,0.9558232931726908
0.003523316062176166,0.9558232931726908
0.003523316062176166,0.9611780455153949
0.003523316062176166,0.963855421686747
0.003937823834196891,0.963855421686747
0.003937823834196891,0.965194109772423
0.004974093264248704,0.965194109772423
