fpr,tpr
0.0,0.0
0.000747291069871715,0.46418338108882523
0.000747291069871715,0.4694364851957975
0.000747291069871715,0.4723018147086915
0.000747291069871715,0.47564469914040114
0.000747291069871715,0.4794651384909265
0.000747291069871715,0.4804202483285578
0.000747291069871715,0.4828080229226361
0.000747291069871715,0.48376313276026744
0.000747291069871715,0.4909264565425024
0.000747291069871715,0.49283667621776506
0.0008718395815170009,0.49522445081184335
0.0008718395815170009,0.4961795606494747
0.0008718395815170009,0.5119388729703916
0.0008718395815170009,0.5128939828080229
0.0008718395815170009,0.5152817574021012
0.0008718395815170009,0.5162368672397326
0.0008718395815170009,0.5377268385864374
0.0009963880931622867,0.5377268385864374
0.0009963880931622867,0.5506208213944603
0.0009963880931622867,0.5525310410697231
0.0009963880931622867,0.5644699140401146
0.0009963880931622867,0.565425023877746
0.0009963880931622867,0.5888252148997135
0.0011209366048075726,0.5888252148997135
0.0011209366048075726,0.612225405921681
0.0011209366048075726,0.6131805157593123
0.0011209366048075726,0.6413562559694365
0.0011209366048075726,0.6432664756446992
0.0011209366048075726,0.669054441260745
0.0012454851164528584,0.669054441260745
0.0012454851164528584,0.7015281757402101
0.0012454851164528584,0.7024832855778415
0.0012454851164528584,0.7120343839541547
0.0012454851164528584,0.7129894937917861
0.0012454851164528584,0.7387774594078319
0.0012454851164528584,0.7402101241642789
0.0012454851164528584,0.7655205348615091
0.0013700336280981441,0.7655205348615091
0.0013700336280981441,0.766953199617956
0.0013700336280981441,0.7817574021012417
0.0013700336280981441,0.7827125119388729
0.0013700336280981441,0.791308500477555
0.00149458213974343,0.791308500477555
0.00149458213974343,0.7932187201528176
0.0016191306513887158,0.7932187201528176
0.0016191306513887158,0.7946513849092646
0.0016191306513887158,0.7956064947468959
0.0016191306513887158,0.8161413562559694
0.0016191306513887158,0.8170964660936008
0.0016191306513887158,0.8180515759312321
0.0017436791630340018,0.8180515759312321
0.0017436791630340018,0.833810888252149
0.0017436791630340018,0.8347659980897804
0.0017436791630340018,0.8404966571155683
0.0018682276746792876,0.8404966571155683
0.0018682276746792876,0.8409742120343839
0.0019927761863245733,0.8409742120343839
0.0019927761863245733,0.8476599808978033
0.0019927761863245733,0.8486150907354346
0.0019927761863245733,0.8557784145176696
0.0021173246979698593,0.8557784145176696
0.0021173246979698593,0.8572110792741165
0.0022418732096151452,0.8572110792741165
0.0022418732096151452,0.8576886341929322
0.002366421721260431,0.8576886341929322
0.002366421721260431,0.8586437440305635
0.0024909702329057168,0.8586437440305635
0.0024909702329057168,0.8667621776504298
0.0026155187445510027,0.8667621776504298
0.0026155187445510027,0.8872970391595033
0.0027400672561962883,0.8872970391595033
0.0027400672561962883,0.887774594078319
0.00298916427948686,0.887774594078319
0.00298916427948686,0.8954154727793696
0.003113712791132146,0.8954154727793696
0.003113712791132146,0.897803247373448
0.0032382613027774317,0.897803247373448
0.0032382613027774317,0.8997134670487106
0.0034873583260680036,0.8997134670487106
0.0034873583260680036,0.9006685768863419
0.003611906837713289,0.9006685768863419
0.003611906837713289,0.9011461318051576
0.003736455349358575,0.9011461318051576
0.003736455349358575,0.9016236867239733
0.003985552372649147,0.9016236867239733
0.003985552372649147,0.9021012416427889
0.004110100884294433,0.9021012416427889
0.004110100884294433,0.9059216809933143
0.004359197907585004,0.9059216809933143
0.004359197907585004,0.9092645654250239
0.0044837464192302905,0.9092645654250239
0.0044837464192302905,0.9106972301814709
0.004732843442520862,0.9106972301814709
0.004732843442520862,0.9111747851002865
0.004857391954166148,0.9111747851002865
0.004857391954166148,0.9121298949379179
0.0049819404658114335,0.9121298949379179
0.0049819404658114335,0.9126074498567335
0.0052310374891020054,0.9126074498567335
0.0052310374891020054,0.9130850047755492
0.005355586000747291,0.9130850047755492
0.005355586000747291,0.9145176695319962
0.0057292315356831484,0.9145176695319962
0.0057292315356831484,0.9154727793696275
0.0057292315356831484,0.9164278892072588
0.006102877070619006,0.9164278892072588
0.006102877070619006,0.9169054441260746
0.006351974093909578,0.9169054441260746
0.006351974093909578,0.9183381088825215
0.006476522605554863,0.9183381088825215
0.006476522605554863,0.9192932187201528
0.006850168140490721,0.9192932187201528
